t,prey,predator,dprey_dt,dpredator_dt,prey_pct_change,predator_pct_change
65.0,37.36092929916606,2.159890426901919,2.1221826592480424,0.15898800726370632,5.680219146196163,7.360929299166063
65.1,37.57314680201755,2.1760787784912305,2.1220721322616343,0.16479764042269118,5.64784244301754,7.57314680201755
65.2,37.78532426109974,2.192853741017282,2.1213786328799014,0.17072077430985177,5.614292517965437,7.785324261099742
65.3,37.99740243259946,2.210226828950187,2.120082677520977,0.17676073418442817,5.579546342099626,7.9974024325994595
65.4,38.2093200773933,2.228209892517021,2.118164308083391,0.1829208820728634,5.543580214965959,8.209320077393297
65.5,38.42101390413776,2.246815122198763,2.115603089413263,0.1892046138406276,5.506369755602475,8.421013904137759
65.6,38.632418569269454,2.266055048730316,2.1123781140558284,0.1956153568164638,5.467889902539368,8.632418569269456
65.7,38.84346666261434,2.2859425437833227,2.108468006419448,0.20215656678599647,5.428114912433355,8.843466662614345
65.8,39.0540885785067,2.3064908278198564,2.1038509159468717,0.2088317226059423,5.387018344360287,9.0540885785067
65.9,39.26421253330375,2.327713470029871,2.098504525252638,0.215644323029907,5.344573059940257,9.264212533303752
66.0,39.47376444813187,2.3496243906259777,2.0924060500700827,0.22259788018375892,5.3007512187480454,9.473764448131867
66.1,39.682667925672995,2.3722378616544857,2.085532246472429,0.22969591455108984,5.2555242766910295,9.682667925672996
66.2,39.89084425016454,2.395568506995397,2.077859420953402,0.23694194993290685,5.208862986009205,9.890844250164543
66.3,40.09821234409089,2.419631301633673,2.069363439862768,0.2443395067830586,5.160737396732654,10.09821234409089
66.4,40.30468866547261,2.444441574451062,2.0600197341635065,0.25189209385655886,5.111116851097877,10.304688665472613
66.5,40.51018721146613,2.470015005157962,2.049803315665023,0.25960320119340674,5.059969989684077,10.510187211466135
66.6,40.71461942347327,2.4963676173031635,2.038688792755706,0.2674762896048617,5.007264765393674,10.714619423473273
66.7,40.91789418394705,2.5235157781300157,2.0266503867738095,0.2755147823714431,4.9529684437399695,10.91789418394705
66.8,41.11991781567916,2.5514761984126975,2.013661949820084,0.28372205635010683,4.897047603174606,11.119917815679157
66.9,41.320594004277154,2.58026592069017,1.9996969897894976,0.29210142911205805,4.839468158619661,11.320594004277151
67.0,41.51982376472963,2.6099023249437168,1.9847286849765386,0.30065614826509734,4.780195350112567,11.519823764729626
67.1,41.71750540831293,2.6404031060975544,1.968729923656273,0.30938937675824374,4.71919378780489,11.717505408312938
67.2,41.913534506570365,2.671786262088844,1.9516733368522083,0.31830417827576085,4.656427475822313,11.913534506570361
67.3,42.107803891312095,2.704070093867675,1.9335313247123707,0.327403504049117,4.591859812264651,12.107803891312095
67.4,42.30020365110411,2.737273201141367,1.9142760879706215,0.33669017822748504,4.5254535977172665,12.30020365110412
67.5,42.49062107081426,2.7714144501345825,1.893879682464474,0.34616687726810125,4.457171099730836,12.490621070814258
67.6,42.67894062066064,2.8065129886676936,1.8723140381768375,0.35583611534430537,4.386974022664613,12.678940620660647
